
time,ActualTempMax,ActualTempMin,FeltTemp Max,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum (cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
1970-07-20,67.0,53.7,67.7,50.3,1970-07-20T05:15,1970-07-20T19:56,0.360,0.360,0.00,12.0,14.3,30.6
1970-07-21,69.5,48.8,67.6,45.6,1970-07-21T05:15,1970-07-21T19:56,0.000,0.000,0.00,0.0,7.2,19.5
1970-07-22,76.7,54.5,74.3,51.6,1970-07-22T05:16,1970-07-22T19:55,0.000,0.000,0.00,0.0,9.2,20.1
1970-07-23,79.9,60.1,82.7,58.9,1970-07-23T05:17,1970-07-23T19:54,0.240,0.240,0.00,9.0,10.8,26.2
1970-07-24,82.2,67.7,87.4,71.2,1970-07-24T05:18,1970-07-24T19:53,0.000,0.000,0.00,0.0,8.1,19.9
1970-07-25,82.5,66.8,88.8,69.5,1970-07-25T05:19,1970-07-25T19:52,0.000,0.000,0.00,0.0,3.7,11.6
1970-07-26,81.7,69.9,88.6,74.8,1970-07-26T05:20,1970-07-26T19:51,0.070,0.070,0.00,1.0,4.5,13.6
1970-07-27,81.0,68.6,87.7,74.7,1970-07-27T05:21,1970-07-27T19:50,0.470,0.470,0.00,12.0,6.2,19.2
1970-07-28,85.1,69.4,92.1,74.0,1970-07-28T05:22,1970-07-28T19:49,0.140,0.140,0.00,11.0,6.5,17.9
1970-07-29,85.3,70.9,93.5,75.8,1970-07-29T05:23,1970-07-29T19:48,0.150,0.150,0.00,8.0,7.9,22.1
1970-07-30,79.5,68.7,83.8,72.9,1970-07-30T05:24,1970-07-30T19:47,0.750,0.750,0.00,19.0,9.7,26.2
1970-07-31,84.9,71.5,89.8,75.9,1970-07-31T05:24,1970-07-31T19:46,0.030,0.030,0.00,6.0,9.6,22.4
1970-08-01,85.3,69.7,92.6,69.1,1970-08-01T05:25,1970-08-01T19:45,0.140,0.140,0.00,6.0,10.4,23.7
1970-08-02,78.6,59.9,79.2,58.1,1970-08-02T05:26,1970-08-02T19:44,0.000,0.000,0.00,0.0,8.9,20.1
1970-08-03,77.2,64.4,82.0,65.0,1970-08-03T05:27,1970-08-03T19:43,0.110,0.110,0.00,7.0,8.9,21.5
1970-08-04,72.2,57.0,72.9,53.9,1970-08-04T05:28,1970-08-04T19:42,0.000,0.000,0.00,0.0,9.6,18.6
1970-08-05,75.3,55.1,76.3,53.7,1970-08-05T05:29,1970-08-05T19:41,0.000,0.000,0.00,0.0,7.8,16.3
1970-08-06,77.2,56.9,78.3,55.3,1970-08-06T05:30,1970-08-06T19:40,0.000,0.000,0.00,0.0,8.0,18.1
1970-08-07,79.7,57.4,81.6,56.6,1970-08-07T05:31,1970-08-07T19:38,0.000,0.000,0.00,0.0,7.4,16.6
1970-08-08,81.3,61.8,85.0,62.0,1970-08-08T05:32,1970-08-08T19:37,0.000,0.000,0.00,0.0,6.8,13.2
1970-08-09,76.4,66.1,77.7,64.8,1970-08-09T05:33,1970-08-09T19:36,0.050,0.050,0.00,8.0,12.0,26.2
1970-08-10,80.3,64.1,79.1,63.1,1970-08-10T05:34,1970-08-10T19:35,0.000,0.000,0.00,0.0,13.5,26.2
1970-08-11,82.1,60.1,85.1,58.5,1970-08-11T05:35,1970-08-11T19:33,0.000,0.000,0.00,0.0,8.2,17.2
1970-08-12,82.5,62.2,87.4,63.7,1970-08-12T05:36,1970-08-12T19:32,0.060,0.060,0.00,3.0,5.4,12.1
1970-08-13,82.2,63.5,90.6,65.7,1970-08-13T05:37,1970-08-13T19:31,0.040,0.040,0.00,6.0,5.1,13.2
1970-08-14,84.7,63.3,89.5,64.5,1970-08-14T05:38,1970-08-14T19:29,0.000,0.000,0.00,0.0,4.2,10.3
1970-08-15,85.1,66.2,90.0,68.7,1970-08-15T05:39,1970-08-15T19:28,0.000,0.000,0.00,0.0,5.7,13.6
1970-08-16,86.9,68.6,88.9,71.3,1970-08-16T05:40,1970-08-16T19:27,0.210,0.210,0.00,5.0,12.5,29.3
1970-08-17,82.1,64.7,85.7,63.4,1970-08-17T05:41,1970-08-17T19:25,0.010,0.010,0.00,2.0,5.8,14.5
1970-08-18,83.8,60.3,87.9,58.1,1970-08-18T05:42,1970-08-18T19:24,0.000,0.000,0.00,0.0,7.4,15.4
1970-08-19,84.4,70.4,89.1,72.5,1970-08-19T05:43,1970-08-19T19:22,0.520,0.520,0.00,5.0,12.7,28.9
1970-08-20,82.1,67.4,88.6,69.7,1970-08-20T05:44,1970-08-20T19:21,0.080,0.080,0.00,7.0,9.1,23.3
1970-08-21,76.9,59.8,76.2,56.0,1970-08-21T05:45,1970-08-21T19:20,0.000,0.000,0.00,0.0,10.1,20.1
1970-08-22,79.2,56.6,81.3,53.0,1970-08-22T05:46,1970-08-22T19:18,0.610,0.610,0.00,7.0,7.4,17.9
1970-08-23,72.6,61.7,72.9,61.8,1970-08-23T05:47,1970-08-23T19:17,0.100,0.100,0.00,8.0,9.5,21.3
1970-08-24,75.4,57.8,74.4,57.1,1970-08-24T05:48,1970-08-24T19:15,0.020,0.020,0.00,4.0,7.7,17.7
1970-08-25,79.8,56.7,82.4,56.3,1970-08-25T05:49,1970-08-25T19:14,0.000,0.000,0.00,0.0,4.7,9.8
1970-08-26,82.7,61.4,86.4,62.1,1970-08-26T05:50,1970-08-26T19:12,0.000,0.000,0.00,0.0,5.9,11.0
1970-08-27,83.9,63.0,88.9,63.6,1970-08-27T05:51,1970-08-27T19:10,0.000,0.000,0.00,0.0,8.6,19.9
1970-08-28,85.4,66.3,87.4,67.6,1970-08-28T05:51,1970-08-28T19:09,0.000,0.000,0.00,0.0,10.8,24.6
1970-08-29,82.1,66.8,88.4,69.5,1970-08-29T05:52,1970-08-29T19:07,0.020,0.020,0.00,4.0,7.7,18.6
1970-08-30,86.6,69.0,89.0,69.7,1970-08-30T05:53,1970-08-30T19:06,0.120,0.120,0.00,6.0,14.0,35.1
1970-08-31,73.5,57.0,76.8,53.8,1970-08-31T05:54,1970-08-31T19:04,0.110,0.110,0.00,4.0,10.7,20.8
1970-09-01,73.1,50.4,72.3,46.9,1970-09-01T05:55,1970-09-01T19:03,0.000,0.000,0.00,0.0,7.1,17.4
1970-09-02,79.5,50.3,79.4,46.5,1970-09-02T05:56,1970-09-02T19:01,0.000,0.000,0.00,0.0,8.1,16.6
1970-09-03,85.2,64.9,84.6,62.2,1970-09-03T05:57,1970-09-03T18:59,0.340,0.340,0.00,9.0,15.7,45.9
1970-09-04,83.0,68.2,84.2,67.7,1970-09-04T05:58,1970-09-04T18:58,0.090,0.090,0.00,11.0,15.7,34.2
1970-09-05,80.5,64.1,81.3,64.5,1970-09-05T05:59,1970-09-05T18:56,0.000,0.000,0.00,0.0,8.8,20.6
1970-09-06,79.4,57.0,84.4,56.7,1970-09-06T06:00,1970-09-06T18:55,0.000,0.000,0.00,0.0,6.2,11.6
1970-09-07,83.1,65.5,83.2,66.3,1970-09-07T06:01,1970-09-07T18:53,0.010,0.010,0.00,1.0,8.1,18.1
1970-09-08,82.5,65.9,89.3,64.7,1970-09-08T06:02,1970-09-08T18:51,0.720,0.720,0.00,8.0,10.6,26.8
1970-09-09,80.6,60.4,82.7,61.5,1970-09-09T06:03,1970-09-09T18:50,0.000,0.000,0.00,0.0,9.1,14.3
1970-09-10,76.2,57.6,77.7,53.4,1970-09-10T06:04,1970-09-10T18:48,0.180,0.180,0.00,4.0,14.9,34.4
1970-09-11,70.2,47.3,68.4,43.0,1970-09-11T06:05,1970-09-11T18:46,0.000,0.000,0.00,0.0,8.2,15.0
1970-09-12,75.6,48.4,73.1,45.1,1970-09-12T06:06,1970-09-12T18:45,0.000,0.000,0.00,0.0,7.3,16.3
1970-09-13,80.1,59.2,80.4,57.4,1970-09-13T06:07,1970-09-13T18:43,0.000,0.000,0.00,0.0,7.2,19.2
1970-09-14,73.6,58.7,78.5,58.6,1970-09-14T06:08,1970-09-14T18:41,0.310,0.310,0.00,15.0,6.1,24.2
1970-09-15,86.7,68.5,90.6,72.8,1970-09-15T06:09,1970-09-15T18:40,0.250,0.250,0.00,7.0,9.8,26.4
1970-09-16,75.8,58.9,78.5,57.0,1970-09-16T06:10,1970-09-16T18:38,0.010,0.010,0.00,2.0,9.7,21.7
1970-09-17,82.8,56.3,87.0,54.3,1970-09-17T06:11,1970-09-17T18:36,0.000,0.000,0.00,0.0,9.8,21.5
1970-09-18,71.9,58.3,73.9,58.3,1970-09-18T06:12,1970-09-18T18:35,0.350,0.350,0.00,10.0,8.7,21.7
1970-09-19,75.9,48.7,75.8,46.6,1970-09-19T06:13,1970-09-19T18:33,0.000,0.000,0.00,0.0,7.2,13.4
1970-09-20,78.8,55.7,80.6,53.6,1970-09-20T06:14,1970-09-20T18:31,0.010,0.010,0.00,3.0,9.0,18.8
1970-09-21,86.6,66.8,89.0,69.5,1970-09-21T06:15,1970-09-21T18:30,0.010,0.010,0.00,2.0,12.3,30.6
1970-09-22,85.7,70.7,88.3,73.0,1970-09-22T06:16,1970-09-22T18:28,0.000,0.000,0.00,1.0,13.2,32.7
1970-09-23,81.5,68.7,86.6,71.0,1970-09-23T06:17,1970-09-23T18:26,0.010,0.010,0.00,2.0,7.9,22.6
1970-09-24,86.6,69.8,87.1,72.0,1970-09-24T06:18,1970-09-24T18:25,0.110,0.110,0.00,6.0,14.5,36.5
1970-09-25,75.4,65.8,78.0,68.7,1970-09-25T06:18,1970-09-25T18:23,0.040,0.040,0.00,9.0,7.8,18.3
1970-09-26,79.1,57.2,80.6,55.5,1970-09-26T06:19,1970-09-26T18:21,0.730,0.730,0.00,12.0,13.2,28.6
1970-09-27,60.4,47.9,54.4,42.7,1970-09-27T06:20,1970-09-27T18:20,0.110,0.110,0.00,7.0,12.2,25.9
1970-09-28,54.4,44.0,46.9,38.9,1970-09-28T06:21,1970-09-28T18:18,0.060,0.060,0.00,9.0,12.1,28.2
1970-09-29,57.0,37.2,50.0,32.4,1970-09-29T06:22,1970-09-29T18:16,0.000,0.000,0.00,0.0,9.1,21.5
1970-09-30,65.0,47.1,62.1,43.4,1970-09-30T06:23,1970-09-30T18:15,0.000,0.000,0.00,0.0,11.6,24.6
1970-10-01,61.0,41.7,58.1,36.8,1970-10-01T06:24,1970-10-01T18:13,0.000,0.000,0.00,0.0,5.7,13.6
1970-10-02,71.8,46.1,67.3,41.7,1970-10-02T06:25,1970-10-02T18:11,0.010,0.010,0.00,2.0,16.9,43.6
1970-10-03,59.6,45.2,52.9,37.6,1970-10-03T06:26,1970-10-03T18:10,0.010,0.010,0.00,2.0,17.0,35.8
1970-10-04,59.4,35.5,51.1,28.4,1970-10-04T06:27,1970-10-04T18:08,0.000,0.000,0.00,0.0,11.4,25.7
1970-10-05,70.4,40.7,62.4,35.5,1970-10-05T06:28,1970-10-05T18:06,0.000,0.000,0.00,0.0,12.7,26.6
1970-10-06,76.3,52.1,74.2,47.8,1970-10-06T06:29,1970-10-06T18:05,0.000,0.000,0.00,0.0,8.5,17.2
1970-10-07,72.0,53.3,70.1,49.9,1970-10-07T06:31,1970-10-07T18:03,0.000,0.000,0.00,0.0,6.5,15.0
1970-10-08,75.2,59.2,72.2,55.8,1970-10-08T06:32,1970-10-08T18:02,0.000,0.000,0.00,0.0,11.0,25.1
1970-10-09,75.5,61.5,70.9,57.6,1970-10-09T06:33,1970-10-09T18:00,0.040,0.040,0.00,3.0,16.4,33.1
1970-10-10,66.3,48.4,61.6,44.5,1970-10-10T06:34,1970-10-10T17:58,0.250,0.250,0.00,10.0,14.7,32.9
1970-10-11,63.6,47.0,64.1,42.6,1970-10-11T06:35,1970-10-11T17:57,0.190,0.190,0.00,10.0,8.5,16.8
1970-10-12,69.4,59.9,72.8,59.8,1970-10-12T06:36,1970-10-12T17:55,0.950,0.950,0.00,19.0,8.1,21.0
1970-10-13,71.7,62.3,73.7,64.3,1970-10-13T06:37,1970-10-13T17:54,0.560,0.560,0.00,14.0,10.3,24.4
1970-10-14,65.1,58.3,65.3,57.8,1970-10-14T06:38,1970-10-14T17:52,0.490,0.490,0.00,14.0,9.2,21.5
1970-10-15,56.2,42.4,53.1,34.5,1970-10-15T06:39,1970-10-15T17:51,0.000,0.000,0.00,0.0,14.0,24.4
1970-10-16,46.0,34.4,35.9,25.9,1970-10-16T06:40,1970-10-16T17:49,0.000,0.000,0.00,0.0,13.7,29.8
1970-10-17,53.9,30.0,45.7,22.1,1970-10-17T06:41,1970-10-17T17:48,0.000,0.000,0.00,0.0,11.0,24.4
1970-10-18,60.0,34.4,53.3,26.4,1970-10-18T06:42,1970-10-18T17:46,0.000,0.000,0.00,0.0,9.6,21.7
1970-10-19,62.8,34.6,59.7,28.8,1970-10-19T06:43,1970-10-19T17:45,0.000,0.000,0.00,0.0,7.5,14.8
1970-10-20,52.7,48.3,47.9,42.4,1970-10-20T06:44,1970-10-20T17:44,0.220,0.220,0.00,13.0,13.4,25.9
1970-10-21,56.0,51.3,56.7,47.5,1970-10-21T06:45,1970-10-21T17:42,0.160,0.160,0.00,12.0,8.3,26.6
1970-10-22,59.1,46.2,56.2,42.6,1970-10-22T06:46,1970-10-22T17:41,0.020,0.020,0.00,5.0,6.5,17.0
1970-10-23,62.7,39.8,59.9,35.7,1970-10-23T06:48,1970-10-23T17:39,0.000,0.000,0.00,0.0,5.1,12.5
1970-10-24,63.1,44.4,59.9,40.1,1970-10-24T06:49,1970-10-24T17:38,0.000,0.000,0.00,0.0,7.6,16.1
1970-10-25,65.8,47.2,62.7,43.4,1970-10-25T06:50,1970-10-25T17:37,0.000,0.000,0.00,0.0,6.9,13.0
1970-10-26,65.0,42.3,63.0,38.8,1970-10-26T06:51,1970-10-26T17:35,0.000,0.000,0.00,0.0,7.7,13.6
1970-10-27,65.6,46.3,63.1,41.8,1970-10-27T06:52,1970-10-27T17:34,0.000,0.000,0.00,0.0,11.5,21.9
1970-10-28,59.8,47.9,53.9,41.1,1970-10-28T06:53,1970-10-28T17:33,0.050,0.050,0.00,3.0,12.2,26.4
1970-10-29,53.2,50.1,50.9,45.3,1970-10-29T06:54,1970-10-29T17:31,0.660,0.660,0.00,19.0,9.5,20.4
1970-10-30,55.3,51.3,54.8,50.3,1970-10-30T06:55,1970-10-30T17:30,0.380,0.380,0.00,15.0,4.8,15.4
1970-10-31,62.5,49.7,58.5,46.2,1970-10-31T06:57,1970-10-31T17:29,0.000,0.000,0.00,1.0,5.3,14.8
1970-11-01,57.1,43.0,54.5,38.2,1970-11-01T06:58,1970-11-01T17:28,0.010,0.010,0.00,3.0,6.5,12.1
1970-11-02,55.2,44.4,51.8,39.6,1970-11-02T06:59,1970-11-02T17:27,1.010,1.010,0.00,21.0,11.1,23.5
1970-11-03,42.5,36.7,36.7,29.8,1970-11-03T07:00,1970-11-03T17:25,0.010,0.010,0.00,2.0,9.5,18.8
1970-11-04,45.8,37.1,39.5,32.7,1970-11-04T07:01,1970-11-04T17:24,0.010,0.010,0.00,3.0,11.9,23.9
1970-11-05,44.9,36.9,38.5,28.7,1970-11-05T07:02,1970-11-05T17:23,0.020,0.020,0.00,5.0,14.7,30.4
1970-11-06,53.6,38.4,46.1,31.9,1970-11-06T07:04,1970-11-06T17:22,0.000,0.000,0.00,0.0,12.7,27.1
1970-11-07,56.5,40.2,52.4,33.8,1970-11-07T07:05,1970-11-07T17:21,0.000,0.000,0.00,0.0,9.5,18.6
1970-11-08,58.7,33.1,55.2,27.4,1970-11-08T07:06,1970-11-08T17:20,0.000,0.000,0.00,0.0,6.1,12.8
1970-11-09,64.1,45.1,56.6,37.9,1970-11-09T07:07,1970-11-09T17:19,0.040,0.040,0.00,3.0,15.3,32.7
1970-11-10,56.0,46.4,52.2,41.9,1970-11-10T07:08,1970-11-10T17:18,0.090,0.090,0.00,11.0,15.4,32.7
1970-11-11,55.0,42.5,52.3,37.8,1970-11-11T07:09,1970-11-11T17:17,0.000,0.000,0.00,0.0,6.1,12.8
1970-11-12,52.0,47.0,47.4,41.1,1970-11-12T07:10,1970-11-12T17:16,0.010,0.010,0.00,3.0,9.5,19.2
1970-11-13,48.7,43.9,42.7,37.3,1970-11-13T07:12,1970-11-13T17:15,0.040,0.040,0.00,7.0,10.8,23.0
1970-11-14,43.8,36.8,37.3,28.2,1970-11-14T07:13,1970-11-14T17:14,0.500,0.500,0.00,15.0,12.5,27.3
1970-11-15,36.5,27.5,27.7,19.0,1970-11-15T07:14,1970-11-15T17:14,0.180,0.160,0.42,16.0,14.3,32.0
1970-11-16,34.1,24.9,23.9,16.9,1970-11-16T07:15,1970-11-16T17:13,0.000,0.000,0.00,0.0,12.0,25.7
1970-11-17,39.1,25.2,32.3,18.0,1970-11-17T07:16,1970-11-17T17:12,0.000,0.000,0.00,0.0,6.5,15.4
1970-11-18,43.9,30.5,37.1,23.4,1970-11-18T07:17,1970-11-18T17:11,0.000,0.000,0.00,0.0,7.6,16.3
1970-11-19,47.4,34.9,42.1,27.7,1970-11-19T07:19,1970-11-19T17:11,0.000,0.000,0.00,0.0,12.8,23.7
1970-11-20,50.9,37.8,42.8,27.0,1970-11-20T07:20,1970-11-20T17:10,0.830,0.830,0.00,20.0,20.0,49.0
1970-11-21,44.0,30.6,35.7,21.9,1970-11-21T07:21,1970-11-21T17:09,0.000,0.000,0.00,0.0,14.5,30.9
1970-11-22,48.9,25.5,39.0,12.8,1970-11-22T07:22,1970-11-22T17:09,0.010,0.010,0.00,3.0,17.6,35.8
1970-11-23,23.6,12.8,10.2,-1.1,1970-11-23T07:23,1970-11-23T17:08,0.000,0.000,0.00,0.0,19.8,39.6
1970-11-24,22.8,12.7,13.4,1.5,1970-11-24T07:24,1970-11-24T17:08,0.000,0.000,0.00,0.0,13.9,28.0
1970-11-25,28.1,13.9,16.6,4.6,1970-11-25T07:25,1970-11-25T17:07,0.020,0.000,0.35,3.0,14.0,29.1
1970-11-26,48.0,30.8,40.3,19.5,1970-11-26T07:26,1970-11-26T17:07,0.000,0.000,0.00,0.0,12.8,24.8
1970-11-27,53.4,49.1,49.8,41.3,1970-11-27T07:27,1970-11-27T17:06,0.120,0.120,0.00,15.0,12.2,24.2
1970-11-28,55.5,40.6,53.6,35.2,1970-11-28T07:28,1970-11-28T17:06,0.150,0.150,0.00,7.0,10.5,21.0
1970-11-29,55.6,40.0,52.2,35.0,1970-11-29T07:29,1970-11-29T17:06,0.240,0.240,0.00,8.0,13.6,33.6
1970-11-30,48.3,41.0,43.9,35.6,1970-11-30T07:30,1970-11-30T17:05,0.000,0.000,0.00,0.0,7.5,15.4
1970-12-01,63.7,41.6,58.2,35.5,1970-12-01T07:32,1970-12-01T17:05,0.020,0.020,0.00,6.0,19.1,40.3
1970-12-02,57.1,39.8,51.7,34.3,1970-12-02T07:32,1970-12-02T17:05,0.000,0.000,0.00,1.0,12.7,29.5
1970-12-03,59.7,36.4,55.4,30.0,1970-12-03T07:33,1970-12-03T17:05,0.250,0.250,0.00,10.0,15.7,52.1
1970-12-04,52.1,29.1,43.0,19.4,1970-12-04T07:34,1970-12-04T17:05,0.070,0.040,0.49,5.0,21.9,43.8
1970-12-05,39.5,25.2,29.5,11.1,1970-12-05T07:35,1970-12-05T17:04,0.000,0.000,0.00,0.0,19.2,36.7
1970-12-06,25.4,16.3,15.4,4.3,1970-12-06T07:36,1970-12-06T17:04,0.000,0.000,0.00,0.0,20.4,38.9
1970-12-07,27.3,20.0,19.8,11.3,1970-12-07T07:37,1970-12-07T17:04,0.000,0.000,0.00,0.0,7.3,14.5
1970-12-08,46.1,24.4,36.4,15.5,1970-12-08T07:38,1970-12-08T17:04,0.000,0.000,0.00,0.0,12.5,25.5
1970-12-09,51.5,41.3,44.2,30.4,1970-12-09T07:39,1970-12-09T17:04,0.000,0.000,0.00,0.0,14.4,28.4
1970-12-10,40.9,32.4,35.3,26.1,1970-12-10T07:40,1970-12-10T17:04,0.000,0.000,0.00,0.0,8.7,16.6
1970-12-11,51.0,36.5,48.7,29.2,1970-12-11T07:41,1970-12-11T17:04,0.430,0.430,0.00,18.0,9.3,19.9
1970-12-12,39.8,31.5,33.9,24.3,1970-12-12T07:41,1970-12-12T17:05,0.750,0.750,0.07,17.0,8.0,16.8
1970-12-13,34.5,29.3,26.2,19.4,1970-12-13T07:42,1970-12-13T17:05,0.070,0.020,0.84,12.0,17.7,33.8
1970-12-14,40.3,25.8,29.5,15.9,1970-12-14T07:43,1970-12-14T17:05,0.000,0.000,0.07,1.0,15.7,33.8
1970-12-15,35.1,20.9,27.8,14.2,1970-12-15T07:44,1970-12-15T17:05,0.000,0.000,0.00,0.0,7.1,15.9
1970-12-16,39.8,27.3,32.6,18.3,1970-12-16T07:44,1970-12-16T17:06,0.510,0.280,4.13,13.0,13.9,31.8
1970-12-17,38.0,32.5,32.9,24.4,1970-12-17T07:45,1970-12-17T17:06,0.070,0.070,0.00,9.0,10.6,23.0
1970-12-18,40.4,31.8,31.4,25.1,1970-12-18T07:45,1970-12-18T17:06,0.000,0.000,0.00,0.0,11.8,21.3
1970-12-19,51.8,35.3,44.7,26.7,1970-12-19T07:46,1970-12-19T17:07,0.050,0.050,0.00,6.0,17.3,34.7
1970-12-20,33.4,26.3,25.6,19.6,1970-12-20T07:47,1970-12-20T17:07,0.000,0.000,0.00,0.0,8.3,20.8
1970-12-21,31.9,27.0,24.2,19.5,1970-12-21T07:47,1970-12-21T17:08,0.080,0.000,1.26,8.0,7.7,16.3
1970-12-22,41.8,29.9,35.1,22.7,1970-12-22T07:48,1970-12-22T17:08,0.220,0.220,0.00,12.0,12.0,26.8
1970-12-23,49.5,24.5,44.1,11.8,1970-12-23T07:48,1970-12-23T17:09,0.140,0.140,0.00,10.0,15.9,36.2
1970-12-24,25.4,15.5,16.8,3.6,1970-12-24T07:48,1970-12-24T17:09,0.000,0.000,0.00,0.0,16.9,38.3
1970-12-25,28.9,17.3,20.0,3.3,1970-12-25T07:49,1970-12-25T17:10,0.080,0.000,1.33,8.0,18.2,38.3
1970-12-26,25.3,10.1,13.9,-0.8,1970-12-26T07:49,1970-12-26T17:10,0.040,0.000,0.70,9.0,16.8,36.7
1970-12-27,28.1,21.3,17.1,12.1,1970-12-27T07:49,1970-12-27T17:11,0.110,0.000,1.89,20.0,14.8,35.6
1970-12-28,25.0,16.2,16.4,7.5,1970-12-28T07:50,1970-12-28T17:12,0.000,0.000,0.00,0.0,8.3,19.5
1970-12-29,27.4,17.3,21.1,9.8,1970-12-29T07:50,1970-12-29T17:13,0.000,0.000,0.00,0.0,6.4,13.6
1970-12-30,26.4,11.4,19.5,3.3,1970-12-30T07:50,1970-12-30T17:14,0.000,0.000,0.00,0.0,6.9,12.3
1970-12-31,29.7,21.0,21.4,12.0,1970-12-31T07:51,1970-12-31T17:14,0.000,0.000,0.07,1.0,8.9,18.6
1971-01-01,28.6,18.2,21.3,9.1,1971-01-01T07:51,1971-01-01T17:15,0.000,0.000,0.00,0.0,9.5,18.3
1971-01-02,37.5,25.1,30.3,17.5,1971-01-02T07:51,1971-01-02T17:16,0.000,0.000,0.00,0.0,10.5,22.8
1971-01-03,39.5,23.1,30.7,15.6,1971-01-03T07:51,1971-01-03T17:17,0.080,0.080,0.00,5.0,12.1,29.1
1971-01-04,50.2,27.6,43.7,16.9,1971-01-04T07:51,1971-01-04T17:18,0.480,0.480,0.00,15.0,16.3,40.5
1971-01-05,26.7,14.8,15.9,4.4,1971-01-05T07:51,1971-01-05T17:18,0.000,0.000,0.00,0.0,12.2,25.1
1971-01-06,19.7,8.8,9.8,-0.8,1971-01-06T07:51,1971-01-06T17:19,0.000,0.000,0.00,0.0,8.5,20.1
1971-01-07,15.8,3.8,4.9,-6.8,1971-01-07T07:50,1971-01-07T17:20,0.000,0.000,0.00,0.0,11.2,25.3
1971-01-08,18.7,5.6,11.2,-2.6,1971-01-08T07:50,1971-01-08T17:21,0.000,0.000,0.00,0.0,4.1,11.0
1971-01-09,29.9,9.9,20.7,1.8,1971-01-09T07:50,1971-01-09T17:22,0.000,0.000,0.00,0.0,9.1,20.1
1971-01-10,38.2,21.3,31.0,12.7,1971-01-10T07:50,1971-01-10T17:23,0.000,0.000,0.00,0.0,8.9,19.9
1971-01-11,39.2,24.6,31.3,18.0,1971-01-11T07:50,1971-01-11T17:24,0.000,0.000,0.00,0.0,11.9,23.0
1971-01-12,32.5,25.4,25.5,16.3,1971-01-12T07:49,1971-01-12T17:25,0.000,0.000,0.00,0.0,8.4,18.3
1971-01-13,37.6,24.7,31.4,15.5,1971-01-13T07:49,1971-01-13T17:26,0.350,0.320,0.49,16.0,8.3,16.8
1971-01-14,46.0,30.6,41.1,22.6,1971-01-14T07:49,1971-01-14T17:28,0.170,0.170,0.00,7.0,11.0,31.5
1971-01-15,29.0,20.4,20.5,9.0,1971-01-15T07:49,1971-01-15T17:29,0.000,0.000,0.00,0.0,13.4,29.3
1971-01-16,22.6,15.3,12.9,5.0,1971-01-16T07:48,1971-01-16T17:30,0.010,0.000,0.21,3.0,11.4,24.8
1971-01-17,20.9,5.3,14.3,-3.7,1971-01-17T07:48,1971-01-17T17:31,0.090,0.000,1.54,8.0,8.9,19.9
1971-01-18,19.1,4.3,9.0,-4.8,1971-01-18T07:47,1971-01-18T17:32,0.010,0.000,0.14,2.0,12.2,26.2
1971-01-19,13.8,-0.9,3.2,-11.1,1971-01-19T07:47,1971-01-19T17:33,0.000,0.000,0.00,0.0,11.2,24.2
1971-01-20,21.1,14.4,11.2,3.8,1971-01-20T07:46,1971-01-20T17:34,0.000,0.000,0.00,0.0,12.4,25.1
1971-01-21,34.5,20.9,24.3,9.0,1971-01-21T07:45,1971-01-21T17:35,0.020,0.000,0.28,4.0,17.4,35.1
1971-01-22,37.5,23.6,29.2,15.4,1971-01-22T07:45,1971-01-22T17:37,0.000,0.000,0.00,1.0,9.9,21.9
1971-01-23,36.3,24.3,28.0,13.1,1971-01-23T07:44,1971-01-23T17:38,0.040,0.030,0.21,3.0,14.7,30.4
1971-01-24,36.6,25.5,27.8,16.8,1971-01-24T07:43,1971-01-24T17:39,0.100,0.000,1.68,7.0,9.9,19.0
1971-01-25,38.0,30.5,30.2,23.2,1971-01-25T07:43,1971-01-25T17:40,0.000,0.000,0.00,0.0,10.6,20.4
1971-01-26,40.1,12.2,30.9,-3.0,1971-01-26T07:42,1971-01-26T17:41,0.110,0.030,1.33,16.0,28.5,59.3
1971-01-27,14.5,6.9,-0.8,-5.2,1971-01-27T07:41,1971-01-27T17:43,0.000,0.000,0.00,0.0,20.0,41.4
1971-01-28,14.7,6.0,1.3,-5.7,1971-01-28T07:40,1971-01-28T17:44,0.010,0.000,0.14,2.0,16.9,35.6
1971-01-29,42.6,5.7,28.0,-6.1,1971-01-29T07:39,1971-01-29T17:45,0.270,0.060,3.85,12.0,25.6,49.2
1971-01-30,36.0,0.2,20.8,-11.3,1971-01-30T07:39,1971-01-30T17:46,0.030,0.020,0.21,4.0,25.7,43.4
1971-01-31,4.7,-5.1,-8.3,-16.2,1971-01-31T07:38,1971-01-31T17:47,0.000,0.000,0.00,0.0,14.4,30.0
1971-02-01,4.9,-6.1,-8.3,-17.5,1971-02-01T07:37,1971-02-01T17:49,0.000,0.000,0.00,0.0,14.8,30.0
1971-02-02,11.1,-10.1,2.0,-20.0,1971-02-02T07:36,1971-02-02T17:50,0.000,0.000,0.00,0.0,9.4,17.2
1971-02-03,28.4,6.0,19.1,-3.5,1971-02-03T07:35,1971-02-03T17:51,0.080,0.000,1.40,9.0,8.3,16.6
1971-02-04,44.1,26.3,35.3,17.8,1971-02-04T07:34,1971-02-04T17:52,0.670,0.670,0.00,10.0,16.9,34.4
