
time,ActualTempMax,ActualTempmMin,FeltTempMax,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum(cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
2019-06-17,76.2,65.5,80.0,68.2,2019-06-17T04:57,2019-06-17T20:03,0.810,0.810,0.00,23.0,8.6,15.9
2019-06-18,78.0,65.6,80.2,69.6,2019-06-18T04:57,2019-06-18T20:03,0.500,0.500,0.00,10.0,4.1,11.4
2019-06-19,81.3,66.1,86.3,70.6,2019-06-19T04:57,2019-06-19T20:04,0.280,0.280,0.00,13.0,4.2,12.8
2019-06-20,72.6,61.5,74.4,59.8,2019-06-20T04:57,2019-06-20T20:04,0.610,0.610,0.00,17.0,14.0,25.9
2019-06-21,75.2,58.6,75.3,56.5,2019-06-21T04:58,2019-06-21T20:04,0.000,0.000,0.00,0.0,10.4,22.4
2019-06-22,77.6,59.4,77.9,57.8,2019-06-22T04:58,2019-06-22T20:04,0.000,0.000,0.00,0.0,7.1,16.1
2019-06-23,80.9,56.8,81.3,55.5,2019-06-23T04:58,2019-06-23T20:04,0.000,0.000,0.00,0.0,7.8,17.4
2019-06-24,81.9,67.3,85.3,68.1,2019-06-24T04:58,2019-06-24T20:05,1.190,1.190,0.00,6.0,11.3,37.4
2019-06-25,81.7,66.3,81.6,67.0,2019-06-25T04:59,2019-06-25T20:05,0.000,0.000,0.00,0.0,11.4,26.2
2019-06-26,87.5,68.9,89.8,68.8,2019-06-26T04:59,2019-06-26T20:05,0.020,0.020,0.00,1.0,8.8,21.0
2019-06-27,84.9,70.6,93.2,75.2,2019-06-27T04:59,2019-06-27T20:05,0.370,0.370,0.00,12.0,6.3,17.7
2019-06-28,88.1,67.7,97.4,71.9,2019-06-28T05:00,2019-06-28T20:05,0.050,0.050,0.00,2.0,7.0,18.3
2019-06-29,89.1,71.5,92.7,74.5,2019-06-29T05:00,2019-06-29T20:05,0.000,0.000,0.00,0.0,11.2,28.4
2019-06-30,85.2,69.2,88.0,70.4,2019-06-30T05:01,2019-06-30T20:05,0.010,0.010,0.00,2.0,10.8,23.9
2019-07-01,87.5,63.9,93.7,64.3,2019-07-01T05:01,2019-07-01T20:05,0.000,0.000,0.00,0.0,7.3,13.4
2019-07-02,88.6,71.7,96.2,76.3,2019-07-02T05:02,2019-07-02T20:04,0.150,0.150,0.00,4.0,8.5,21.5
2019-07-03,82.1,70.5,89.9,74.1,2019-07-03T05:02,2019-07-03T20:04,0.570,0.570,0.00,14.0,7.8,19.7
2019-07-04,85.7,69.2,93.1,74.4,2019-07-04T05:03,2019-07-04T20:04,0.150,0.150,0.00,7.0,5.7,15.2
2019-07-05,86.9,71.7,96.5,77.7,2019-07-05T05:03,2019-07-05T20:04,0.030,0.030,0.00,4.0,6.1,13.0
2019-07-06,87.2,72.5,96.4,78.7,2019-07-06T05:04,2019-07-06T20:04,0.550,0.550,0.00,13.0,8.5,19.9
2019-07-07,79.4,70.5,86.4,71.5,2019-07-07T05:05,2019-07-07T20:03,0.810,0.810,0.00,14.0,10.1,22.4
2019-07-08,82.7,66.4,86.6,64.5,2019-07-08T05:05,2019-07-08T20:03,0.000,0.000,0.00,0.0,9.2,20.6
2019-07-09,84.9,63.0,91.9,61.3,2019-07-09T05:06,2019-07-09T20:03,0.000,0.000,0.00,1.0,6.3,13.0
2019-07-10,89.5,71.1,95.3,76.3,2019-07-10T05:07,2019-07-10T20:02,0.000,0.000,0.00,0.0,6.5,14.5
2019-07-11,84.5,70.9,89.4,76.1,2019-07-11T05:07,2019-07-11T20:02,0.620,0.620,0.00,11.0,9.0,19.0
2019-07-12,81.6,67.0,84.3,68.6,2019-07-12T05:08,2019-07-12T20:01,0.000,0.000,0.00,0.0,7.2,16.3
2019-07-13,86.8,62.0,89.7,64.0,2019-07-13T05:09,2019-07-13T20:01,0.000,0.000,0.00,0.0,9.6,20.6
2019-07-14,85.1,69.5,91.2,70.6,2019-07-14T05:09,2019-07-14T20:00,0.000,0.000,0.00,0.0,6.8,16.3
2019-07-15,88.7,65.0,96.2,65.3,2019-07-15T05:10,2019-07-15T20:00,0.020,0.020,0.00,1.0,7.2,18.6
2019-07-16,86.5,72.1,91.7,76.8,2019-07-16T05:11,2019-07-16T19:59,0.040,0.040,0.00,3.0,10.3,31.8
2019-07-17,82.1,72.2,89.2,76.3,2019-07-17T05:12,2019-07-17T19:59,0.380,0.380,0.00,12.0,8.7,21.7
2019-07-18,86.5,69.4,95.8,75.4,2019-07-18T05:13,2019-07-18T19:58,0.000,0.000,0.00,0.0,8.0,14.5
2019-07-19,89.2,76.0,96.1,81.7,2019-07-19T05:13,2019-07-19T19:57,0.010,0.010,0.00,2.0,11.4,24.2
2019-07-20,90.3,75.7,98.0,80.3,2019-07-20T05:14,2019-07-20T19:57,0.000,0.000,0.00,0.0,11.9,26.4
2019-07-21,89.8,71.5,100.8,79.3,2019-07-21T05:15,2019-07-21T19:56,0.660,0.660,0.00,13.0,7.3,20.8
2019-07-22,74.3,65.0,79.8,65.4,2019-07-22T05:16,2019-07-22T19:55,0.290,0.290,0.00,12.0,10.4,25.3
2019-07-23,75.6,60.2,75.2,58.3,2019-07-23T05:17,2019-07-23T19:54,0.000,0.000,0.00,0.0,9.4,22.1
2019-07-24,75.3,58.5,76.3,58.9,2019-07-24T05:18,2019-07-24T19:53,0.000,0.000,0.00,1.0,8.5,18.6
2019-07-25,80.0,59.5,83.3,59.6,2019-07-25T05:19,2019-07-25T19:52,0.000,0.000,0.00,0.0,4.0,10.7
2019-07-26,82.3,61.3,86.0,62.3,2019-07-26T05:20,2019-07-26T19:52,0.000,0.000,0.00,0.0,5.1,11.9
2019-07-27,83.9,63.9,86.1,65.3,2019-07-27T05:21,2019-07-27T19:51,0.000,0.000,0.00,0.0,11.5,24.4
2019-07-28,86.6,70.3,89.3,72.4,2019-07-28T05:21,2019-07-28T19:50,0.010,0.010,0.00,1.0,11.2,25.5
2019-07-29,84.6,70.7,86.6,73.5,2019-07-29T05:22,2019-07-29T19:49,0.010,0.010,0.00,2.0,13.3,32.2
2019-07-30,80.9,69.0,88.3,73.2,2019-07-30T05:23,2019-07-30T19:48,0.300,0.300,0.00,11.0,6.9,19.5
2019-07-31,84.8,65.1,93.0,69.4,2019-07-31T05:24,2019-07-31T19:47,0.000,0.000,0.00,0.0,6.9,17.0
2019-08-01,81.8,65.0,86.7,66.7,2019-08-01T05:25,2019-08-01T19:46,0.000,0.000,0.00,0.0,7.7,15.7
2019-08-02,82.9,65.0,85.7,65.8,2019-08-02T05:26,2019-08-02T19:45,0.000,0.000,0.00,1.0,7.9,14.8
2019-08-03,83.1,63.3,86.6,64.0,2019-08-03T05:27,2019-08-03T19:43,0.000,0.000,0.00,0.0,6.0,14.1
2019-08-04,85.4,63.9,89.4,64.3,2019-08-04T05:28,2019-08-04T19:42,0.010,0.010,0.00,1.0,4.6,14.3
2019-08-05,84.2,66.5,88.9,69.7,2019-08-05T05:29,2019-08-05T19:41,0.090,0.090,0.00,2.0,5.7,14.5
2019-08-06,83.8,68.2,88.6,69.8,2019-08-06T05:30,2019-08-06T19:40,0.210,0.210,0.00,7.0,12.0,27.7
2019-08-07,80.7,65.9,83.6,70.6,2019-08-07T05:31,2019-08-07T19:39,0.040,0.040,0.00,4.0,7.4,17.9
2019-08-08,82.1,64.9,85.1,66.0,2019-08-08T05:32,2019-08-08T19:38,0.100,0.100,0.00,5.0,13.2,36.5
2019-08-09,78.0,62.3,77.6,61.3,2019-08-09T05:33,2019-08-09T19:36,0.000,0.000,0.00,0.0,8.2,19.9
2019-08-10,78.6,60.0,79.0,59.3,2019-08-10T05:34,2019-08-10T19:35,0.000,0.000,0.00,0.0,7.9,18.3
2019-08-11,80.3,58.9,84.5,58.7,2019-08-11T05:35,2019-08-11T19:34,0.000,0.000,0.00,0.0,6.3,11.4
2019-08-12,82.1,64.7,86.0,65.6,2019-08-12T05:36,2019-08-12T19:32,0.090,0.090,0.00,6.0,7.9,18.3
2019-08-13,78.8,68.6,83.6,72.0,2019-08-13T05:37,2019-08-13T19:31,0.750,0.750,0.00,18.0,7.2,20.1
2019-08-14,83.6,66.8,87.5,71.0,2019-08-14T05:38,2019-08-14T19:30,0.000,0.000,0.00,0.0,5.3,16.1
2019-08-15,82.2,65.1,89.2,68.8,2019-08-15T05:39,2019-08-15T19:28,0.030,0.030,0.00,4.0,9.1,19.2
2019-08-16,80.2,64.0,83.7,67.2,2019-08-16T05:40,2019-08-16T19:27,0.000,0.000,0.00,0.0,6.8,17.2
2019-08-17,82.2,68.4,87.3,69.8,2019-08-17T05:41,2019-08-17T19:26,0.000,0.000,0.00,0.0,9.5,25.1
2019-08-18,88.1,70.8,92.8,74.6,2019-08-18T05:42,2019-08-18T19:24,0.010,0.010,0.00,1.0,10.7,26.6
2019-08-19,82.8,66.1,89.7,69.6,2019-08-19T05:43,2019-08-19T19:23,0.240,0.240,0.00,4.0,6.2,18.1
2019-08-20,86.6,69.3,94.5,74.3,2019-08-20T05:44,2019-08-20T19:21,0.240,0.240,0.00,5.0,6.9,19.0
2019-08-21,81.4,68.6,84.6,72.4,2019-08-21T05:44,2019-08-21T19:20,0.060,0.060,0.00,5.0,9.8,20.4
2019-08-22,74.8,66.0,79.9,66.1,2019-08-22T05:45,2019-08-22T19:18,0.280,0.280,0.00,7.0,6.8,18.3
2019-08-23,71.3,59.3,69.9,56.8,2019-08-23T05:46,2019-08-23T19:17,0.000,0.000,0.00,0.0,9.9,22.8
2019-08-24,74.3,56.3,72.4,54.3,2019-08-24T05:47,2019-08-24T19:15,0.000,0.000,0.00,0.0,8.0,19.5
2019-08-25,76.7,55.5,76.7,52.3,2019-08-25T05:48,2019-08-25T19:14,0.000,0.000,0.00,0.0,9.1,19.5
2019-08-26,71.6,59.6,69.6,56.3,2019-08-26T05:49,2019-08-26T19:12,0.300,0.300,0.00,9.0,11.9,26.6
2019-08-27,73.0,66.1,77.9,66.8,2019-08-27T05:50,2019-08-27T19:11,0.190,0.190,0.00,11.0,11.2,22.1
2019-08-28,76.5,62.6,74.9,60.6,2019-08-28T05:51,2019-08-28T19:09,0.000,0.000,0.00,0.0,12.8,27.1
2019-08-29,78.3,57.6,76.8,56.3,2019-08-29T05:52,2019-08-29T19:08,0.000,0.000,0.00,0.0,11.8,24.6
2019-08-30,81.3,65.8,84.0,65.0,2019-08-30T05:53,2019-08-30T19:06,0.000,0.000,0.00,0.0,11.9,23.5
2019-08-31,74.0,61.3,74.0,61.0,2019-08-31T05:54,2019-08-31T19:05,0.000,0.000,0.00,0.0,8.4,18.8
2019-09-01,76.3,61.5,80.6,60.2,2019-09-01T05:55,2019-09-01T19:03,0.340,0.340,0.00,10.0,6.9,16.1
2019-09-02,77.6,64.6,79.6,67.3,2019-09-02T05:56,2019-09-02T19:01,0.080,0.080,0.00,5.0,7.4,17.9
2019-09-03,79.8,62.1,81.6,64.3,2019-09-03T05:57,2019-09-03T19:00,0.000,0.000,0.00,0.0,11.9,26.2
2019-09-04,77.6,61.1,79.9,60.6,2019-09-04T05:58,2019-09-04T18:58,0.000,0.000,0.00,0.0,10.1,20.6
2019-09-05,73.1,53.6,72.8,52.2,2019-09-05T05:59,2019-09-05T18:57,0.000,0.000,0.00,0.0,8.1,20.1
2019-09-06,72.6,50.3,72.3,48.3,2019-09-06T06:00,2019-09-06T18:55,0.000,0.000,0.00,0.0,6.2,16.8
2019-09-07,74.5,60.4,73.8,60.1,2019-09-07T06:01,2019-09-07T18:53,0.010,0.010,0.00,3.0,8.3,20.6
2019-09-08,71.3,57.5,73.7,56.8,2019-09-08T06:02,2019-09-08T18:52,0.050,0.050,0.00,5.0,6.7,12.3
2019-09-09,78.1,57.4,80.8,55.8,2019-09-09T06:03,2019-09-09T18:50,0.000,0.000,0.00,0.0,6.9,13.0
2019-09-10,88.5,61.7,91.7,61.5,2019-09-10T06:04,2019-09-10T18:48,0.000,0.000,0.00,0.0,7.9,18.3
2019-09-11,89.8,70.7,94.9,73.8,2019-09-11T06:05,2019-09-11T18:47,0.010,0.010,0.00,1.0,10.9,25.1
2019-09-12,84.8,70.4,92.7,74.0,2019-09-12T06:06,2019-09-12T18:45,0.010,0.010,0.00,2.0,6.9,21.9
2019-09-13,92.0,68.5,92.9,72.7,2019-09-13T06:07,2019-09-13T18:43,0.090,0.090,0.00,3.0,11.9,25.9
2019-09-14,76.5,60.7,78.2,60.2,2019-09-14T06:08,2019-09-14T18:42,0.100,0.100,0.00,2.0,9.1,21.5
2019-09-15,78.5,57.3,78.2,57.1,2019-09-15T06:09,2019-09-15T18:40,0.000,0.000,0.00,0.0,6.5,17.4
2019-09-16,82.0,66.3,85.5,66.5,2019-09-16T06:10,2019-09-16T18:38,0.000,0.000,0.00,0.0,8.0,17.2
2019-09-17,78.7,62.6,79.1,62.7,2019-09-17T06:10,2019-09-17T18:37,0.000,0.000,0.00,0.0,9.8,20.6
2019-09-18,79.9,58.0,78.8,56.0,2019-09-18T06:11,2019-09-18T18:35,0.000,0.000,0.00,0.0,9.2,18.3
2019-09-19,81.6,56.1,81.9,52.0,2019-09-19T06:12,2019-09-19T18:33,0.000,0.000,0.00,0.0,9.5,19.9
2019-09-20,82.5,60.9,86.0,60.2,2019-09-20T06:13,2019-09-20T18:32,0.000,0.000,0.00,0.0,7.2,15.0
2019-09-21,84.0,65.9,87.9,69.1,2019-09-21T06:14,2019-09-21T18:30,0.030,0.030,0.00,2.0,6.5,19.7
2019-09-22,86.2,67.9,83.5,70.2,2019-09-22T06:15,2019-09-22T18:28,0.000,0.000,0.00,0.0,13.5,29.1
2019-09-23,79.2,61.3,77.4,57.3,2019-09-23T06:16,2019-09-23T18:27,0.160,0.160,0.00,10.0,14.2,28.4
2019-09-24,73.4,52.7,70.7,50.5,2019-09-24T06:17,2019-09-24T18:25,0.000,0.000,0.00,0.0,8.7,16.1
2019-09-25,80.0,54.2,74.8,51.3,2019-09-25T06:18,2019-09-25T18:23,0.000,0.000,0.00,0.0,12.7,27.7
2019-09-26,75.9,55.4,71.2,52.4,2019-09-26T06:19,2019-09-26T18:22,0.000,0.000,0.00,0.0,11.7,26.6
2019-09-27,83.3,50.7,78.4,46.4,2019-09-27T06:20,2019-09-27T18:20,0.000,0.000,0.00,0.0,11.5,25.3
2019-09-28,83.7,66.7,86.7,65.0,2019-09-28T06:21,2019-09-28T18:18,0.120,0.120,0.00,4.0,10.6,25.1
2019-09-29,75.2,62.8,77.6,63.4,2019-09-29T06:22,2019-09-29T18:17,0.120,0.120,0.00,5.0,7.8,19.7
2019-09-30,86.6,66.8,90.0,70.2,2019-09-30T06:23,2019-09-30T18:15,0.010,0.010,0.00,2.0,6.3,17.2
2019-10-01,89.6,69.2,90.4,71.5,2019-10-01T06:24,2019-10-01T18:13,0.000,0.000,0.00,0.0,12.5,25.5
2019-10-02,85.5,69.1,88.6,71.3,2019-10-02T06:25,2019-10-02T18:12,0.040,0.040,0.00,4.0,10.3,24.8
2019-10-03,84.5,62.4,84.9,58.9,2019-10-03T06:26,2019-10-03T18:10,0.010,0.010,0.00,1.0,14.4,36.7
2019-10-04,62.0,49.8,56.6,44.7,2019-10-04T06:27,2019-10-04T18:08,0.000,0.000,0.00,0.0,11.8,24.2
2019-10-05,71.7,43.4,68.9,38.1,2019-10-05T06:28,2019-10-05T18:07,0.000,0.000,0.00,0.0,8.4,20.6
2019-10-06,74.1,58.6,71.2,58.6,2019-10-06T06:29,2019-10-06T18:05,0.110,0.110,0.00,7.0,13.5,32.0
2019-10-07,63.2,50.4,59.9,46.8,2019-10-07T06:30,2019-10-07T18:04,0.230,0.230,0.00,5.0,5.0,11.0
2019-10-08,68.0,45.2,63.9,42.0,2019-10-08T06:31,2019-10-08T18:02,0.000,0.000,0.00,0.0,7.9,19.7
2019-10-09,71.3,45.7,67.8,41.2,2019-10-09T06:32,2019-10-09T18:00,0.000,0.000,0.00,0.0,6.7,14.5
2019-10-10,76.2,49.1,75.1,45.3,2019-10-10T06:33,2019-10-10T17:59,0.000,0.000,0.00,0.0,7.2,14.3
2019-10-11,76.3,57.5,74.9,54.5,2019-10-11T06:34,2019-10-11T17:57,0.090,0.090,0.00,6.0,10.4,23.5
2019-10-12,61.1,38.0,59.0,30.0,2019-10-12T06:35,2019-10-12T17:56,0.170,0.170,0.00,7.0,12.2,35.8
2019-10-13,65.4,38.4,55.3,31.0,2019-10-13T06:36,2019-10-13T17:54,0.000,0.000,0.00,0.0,13.4,28.9
2019-10-14,59.7,41.7,52.1,36.9,2019-10-14T06:38,2019-10-14T17:53,0.000,0.000,0.00,0.0,11.0,25.5
2019-10-15,70.9,37.7,62.3,32.0,2019-10-15T06:39,2019-10-15T17:51,0.020,0.020,0.00,1.0,12.7,26.6
2019-10-16,62.0,45.8,58.9,36.8,2019-10-16T06:40,2019-10-16T17:50,0.450,0.450,0.00,12.0,18.9,39.1
2019-10-17,54.2,41.6,44.9,32.6,2019-10-17T06:41,2019-10-17T17:48,0.000,0.000,0.00,0.0,15.6,31.8
2019-10-18,57.6,38.6,53.9,33.1,2019-10-18T06:42,2019-10-18T17:47,0.000,0.000,0.00,0.0,6.7,14.3
2019-10-19,63.3,36.0,58.6,30.0,2019-10-19T06:43,2019-10-19T17:45,0.000,0.000,0.00,0.0,7.1,17.0
2019-10-20,71.1,47.9,71.2,43.8,2019-10-20T06:44,2019-10-20T17:44,0.000,0.000,0.00,0.0,5.9,10.5
2019-10-21,73.5,53.3,70.4,51.0,2019-10-21T06:45,2019-10-21T17:42,0.180,0.180,0.00,6.0,14.0,37.6
2019-10-22,62.8,49.8,60.2,42.4,2019-10-22T06:46,2019-10-22T17:41,0.230,0.230,0.00,6.0,18.5,37.1
2019-10-23,60.5,42.6,51.6,34.8,2019-10-23T06:47,2019-10-23T17:40,0.000,0.000,0.00,0.0,13.0,28.9
2019-10-24,65.6,46.7,60.9,37.8,2019-10-24T06:48,2019-10-24T17:38,0.000,0.000,0.00,0.0,12.0,24.6
2019-10-25,57.3,47.8,54.0,44.0,2019-10-25T06:50,2019-10-25T17:37,0.000,0.000,0.00,0.0,5.6,11.6
2019-10-26,58.6,45.1,52.6,41.0,2019-10-26T06:51,2019-10-26T17:36,0.530,0.530,0.00,13.0,17.4,54.4
2019-10-27,62.3,47.4,58.7,43.2,2019-10-27T06:52,2019-10-27T17:34,0.470,0.470,0.00,4.0,19.0,56.1
2019-10-28,66.5,40.8,63.4,36.8,2019-10-28T06:53,2019-10-28T17:33,0.000,0.000,0.00,0.0,6.9,16.8
2019-10-29,60.6,47.1,57.5,43.2,2019-10-29T06:54,2019-10-29T17:32,0.000,0.000,0.00,0.0,8.3,17.9
2019-10-30,59.2,49.5,59.3,45.9,2019-10-30T06:55,2019-10-30T17:30,0.670,0.670,0.00,9.0,10.0,21.0
2019-10-31,62.5,34.6,62.6,19.7,2019-10-31T06:56,2019-10-31T17:29,0.860,0.820,0.56,12.0,25.7,51.0
2019-11-01,42.0,29.9,34.5,20.2,2019-11-01T06:57,2019-11-01T17:28,0.000,0.000,0.00,0.0,16.8,37.8
2019-11-02,45.3,32.2,36.8,24.7,2019-11-02T06:59,2019-11-02T17:27,0.010,0.010,0.00,2.0,12.4,25.9
2019-11-03,48.2,32.6,40.2,24.7,2019-11-03T07:00,2019-11-03T17:26,0.000,0.000,0.00,0.0,9.7,23.7
2019-11-04,55.5,38.1,46.3,29.8,2019-11-04T07:01,2019-11-04T17:25,0.000,0.000,0.00,1.0,15.1,31.1
2019-11-05,50.4,36.5,44.0,29.1,2019-11-05T07:02,2019-11-05T17:23,0.140,0.140,0.00,10.0,10.7,23.0
2019-11-06,48.8,28.9,41.0,22.9,2019-11-06T07:03,2019-11-06T17:22,0.000,0.000,0.00,0.0,7.9,17.9
2019-11-07,47.4,28.0,40.9,18.8,2019-11-07T07:04,2019-11-07T17:21,0.200,0.160,0.84,15.0,10.0,22.1
2019-11-08,34.3,20.9,26.4,11.9,2019-11-08T07:06,2019-11-08T17:20,0.000,0.000,0.00,0.0,11.7,24.4
2019-11-09,38.8,24.6,29.4,17.0,2019-11-09T07:07,2019-11-09T17:19,0.000,0.000,0.00,0.0,10.7,23.5
2019-11-10,52.4,35.7,47.5,26.8,2019-11-10T07:08,2019-11-10T17:18,0.000,0.000,0.00,0.0,9.1,18.1
2019-11-11,45.9,31.8,42.3,22.2,2019-11-11T07:09,2019-11-11T17:17,0.340,0.140,3.50,11.0,12.8,24.6
2019-11-12,30.0,13.8,20.1,5.1,2019-11-12T07:10,2019-11-12T17:16,0.060,0.000,1.05,3.0,13.7,29.8
2019-11-13,27.4,7.2,18.0,-1.3,2019-11-13T07:11,2019-11-13T17:16,0.000,0.000,0.00,0.0,10.1,19.0
2019-11-14,38.8,26.2,30.9,16.3,2019-11-14T07:13,2019-11-14T17:15,0.000,0.000,0.00,0.0,8.9,19.9
2019-11-15,39.2,25.6,32.6,17.8,2019-11-15T07:14,2019-11-15T17:14,0.000,0.000,0.00,0.0,7.9,14.8
2019-11-16,40.6,30.1,32.0,21.6,2019-11-16T07:15,2019-11-16T17:13,0.000,0.000,0.00,0.0,10.0,22.6
2019-11-17,46.8,25.9,40.1,18.0,2019-11-17T07:16,2019-11-17T17:12,0.000,0.000,0.00,0.0,6.7,14.5
2019-11-18,50.1,32.3,43.7,27.0,2019-11-18T07:17,2019-11-18T17:12,0.000,0.000,0.00,0.0,6.5,13.4
2019-11-19,41.9,34.4,37.6,27.9,2019-11-19T07:18,2019-11-19T17:11,0.000,0.000,0.00,0.0,5.6,10.5
2019-11-20,45.6,34.4,39.9,28.7,2019-11-20T07:19,2019-11-20T17:10,0.000,0.000,0.00,0.0,6.4,16.3
2019-11-21,53.2,36.5,46.9,29.3,2019-11-21T07:21,2019-11-21T17:09,0.050,0.050,0.00,4.0,16.0,32.7
2019-11-22,52.6,28.1,47.4,21.9,2019-11-22T07:22,2019-11-22T17:09,0.070,0.070,0.00,7.0,12.6,27.3
2019-11-23,39.9,25.8,33.0,18.9,2019-11-23T07:23,2019-11-23T17:08,0.390,0.390,0.00,7.0,9.8,19.7
2019-11-24,43.4,31.2,34.7,22.7,2019-11-24T07:24,2019-11-24T17:08,0.000,0.000,0.07,0.0,12.9,27.7
2019-11-25,53.4,36.2,47.5,28.8,2019-11-25T07:25,2019-11-25T17:07,0.000,0.000,0.00,0.0,10.8,23.5
2019-11-26,55.6,40.0,50.1,33.5,2019-11-26T07:26,2019-11-26T17:07,0.010,0.010,0.00,1.0,11.1,19.0
2019-11-27,55.1,38.2,48.6,25.1,2019-11-27T07:27,2019-11-27T17:06,0.430,0.430,0.00,11.0,25.5,52.6
2019-11-28,38.0,34.6,29.0,24.8,2019-11-28T07:28,2019-11-28T17:06,0.000,0.000,0.00,0.0,19.1,40.5
2019-11-29,38.1,33.4,32.2,27.6,2019-11-29T07:29,2019-11-29T17:06,0.000,0.000,0.00,0.0,5.2,11.9
2019-11-30,39.8,35.1,32.6,29.2,2019-11-30T07:30,2019-11-30T17:05,0.140,0.140,0.00,8.0,10.6,22.6
2019-12-01,53.7,35.6,46.8,29.2,2019-12-01T07:31,2019-12-01T17:05,0.620,0.620,0.00,12.0,14.2,32.2
2019-12-02,35.8,31.8,29.1,23.4,2019-12-02T07:32,2019-12-02T17:05,0.020,0.010,0.56,2.0,12.7,27.7
2019-12-03,32.6,29.2,23.8,21.9,2019-12-03T07:33,2019-12-03T17:05,0.000,0.000,0.21,0.0,11.6,21.5
2019-12-04,38.8,31.7,28.8,22.3,2019-12-04T07:34,2019-12-04T17:05,0.020,0.010,0.21,4.0,15.3,31.8
2019-12-05,41.6,31.8,34.5,23.0,2019-12-05T07:35,2019-12-05T17:04,0.000,0.000,0.00,0.0,11.8,27.5
2019-12-06,46.8,30.9,39.3,23.5,2019-12-06T07:36,2019-12-06T17:04,0.010,0.010,0.00,1.0,11.6,25.9
2019-12-07,38.0,23.6,31.5,17.6,2019-12-07T07:37,2019-12-07T17:04,0.000,0.000,0.00,0.0,7.8,13.6
2019-12-08,51.3,28.5,44.7,19.4,2019-12-08T07:38,2019-12-08T17:04,0.000,0.000,0.00,0.0,11.7,26.4
2019-12-09,55.3,46.6,49.7,39.5,2019-12-09T07:39,2019-12-09T17:04,0.910,0.910,0.00,23.0,16.7,39.1
2019-12-10,52.4,21.9,46.4,11.5,2019-12-10T07:40,2019-12-10T17:04,0.000,0.000,0.00,1.0,13.7,27.7
2019-12-11,26.9,17.3,16.5,6.8,2019-12-11T07:40,2019-12-11T17:04,0.000,0.000,0.00,0.0,15.1,32.4
2019-12-12,37.1,15.5,28.5,7.6,2019-12-12T07:41,2019-12-12T17:05,0.000,0.000,0.00,0.0,9.7,20.6
2019-12-13,41.4,29.6,36.1,20.5,2019-12-13T07:42,2019-12-13T17:05,0.050,0.050,0.00,2.0,9.5,18.8
2019-12-14,39.7,35.4,32.1,28.4,2019-12-14T07:43,2019-12-14T17:05,0.460,0.340,2.24,15.0,11.3,23.9
2019-12-15,37.0,28.5,28.8,18.6,2019-12-15T07:43,2019-12-15T17:05,0.020,0.000,0.49,3.0,12.0,26.4
2019-12-16,35.5,28.2,28.2,21.1,2019-12-16T07:44,2019-12-16T17:05,0.220,0.020,3.64,14.0,8.9,18.6
2019-12-17,32.3,22.7,23.9,13.2,2019-12-17T07:45,2019-12-17T17:06,0.190,0.060,2.66,10.0,13.3,27.7
2019-12-18,24.4,13.5,13.1,4.6,2019-12-18T07:45,2019-12-18T17:06,0.010,0.000,0.21,2.0,15.8,33.1
2019-12-19,28.6,7.5,18.7,-1.0,2019-12-19T07:46,2019-12-19T17:07,0.000,0.000,0.00,0.0,10.5,23.3
2019-12-20,38.0,16.4,31.4,9.1,2019-12-20T07:46,2019-12-20T17:07,0.000,0.000,0.00,0.0,5.6,13.0
2019-12-21,46.7,27.5,39.4,20.2,2019-12-21T07:47,2019-12-21T17:07,0.000,0.000,0.00,0.0,7.1,15.0
2019-12-22,49.6,29.5,43.3,22.6,2019-12-22T07:47,2019-12-22T17:08,0.000,0.000,0.00,0.0,7.1,13.2
2019-12-23,54.9,29.9,50.3,23.2,2019-12-23T07:48,2019-12-23T17:09,0.000,0.000,0.00,0.0,6.2,12.1
2019-12-24,46.8,30.9,43.6,24.7,2019-12-24T07:48,2019-12-24T17:09,0.000,0.000,0.00,0.0,5.4,10.3
2019-12-25,56.4,30.4,51.7,23.5,2019-12-25T07:49,2019-12-25T17:10,0.000,0.000,0.00,0.0,7.9,15.0
2019-12-26,62.0,43.5,59.1,38.4,2019-12-26T07:49,2019-12-26T17:10,0.000,0.000,0.00,0.0,12.4,25.3
2019-12-27,57.8,40.0,54.5,35.0,2019-12-27T07:49,2019-12-27T17:11,0.000,0.000,0.00,0.0,10.2,21.3
2019-12-28,48.6,35.6,43.7,30.1,2019-12-28T07:50,2019-12-28T17:12,0.060,0.060,0.00,2.0,7.7,15.4
2019-12-29,56.8,46.3,55.3,41.0,2019-12-29T07:50,2019-12-29T17:13,1.000,1.000,0.00,21.0,11.7,29.1
2019-12-30,58.8,36.1,53.9,26.0,2019-12-30T07:50,2019-12-30T17:13,0.470,0.470,0.00,9.0,22.4,48.3
2019-12-31,36.3,28.3,26.3,17.9,2019-12-31T07:51,2019-12-31T17:14,0.070,0.000,1.82,8.0,18.5,39.8
2020-01-01,40.6,28.2,32.2,18.3,2020-01-01T07:51,2020-01-01T17:15,0.000,0.000,0.00,0.0,14.7,27.5
2020-01-02,48.8,33.7,42.6,24.1,2020-01-02T07:51,2020-01-02T17:16,0.010,0.010,0.00,1.0,12.9,25.3
2020-01-03,49.7,43.8,48.2,39.0,2020-01-03T07:51,2020-01-03T17:16,0.640,0.640,0.00,22.0,7.6,15.0
